4466,鈴森麻衣,1981年5月23日,ふたご座,A,B87cm W58cm H86cm,----,苺関係
14522,叶樹梨,1981年5月23日,ふたご座,O,T173cm B86cm(Eカップ) W60cm H88cm,東京都,買い物、散歩、ボート
615,吉村すもも,1981年5月25日,ふたご座,O,T167cm B91cm(Fカップ) W60cm H89cm,東京都,水泳、サウナ
1459,松田瞳,1981年5月25日,ふたご座,O,B92cm W58cm H87cm,----,スポーツ全般
8996,夢村早紀,1981年5月25日,ふたご座,O,T161cm B94cm(Eカップ) W62cm H91cm,神奈川県,料理
1354,小泉ゆり,1981年5月30日,ふたご座,B,T159cm B85cm(Dカップ) W60cm H89cm,福井県,テニス
2725,氷咲東子,1981年6月7日,ふたご座,A,T162cm B86cm(Dカップ) W60cm H88cm,東京都,ショッピング
4264,江藤七海,1981年6月15日,ふたご座,O,T155cm B90cm(Eカップ) W63cm H90cm,東京都,ライブ、クラブに行くこと、カラオケ
584,菊池あゆな,1981年6月17日,ふたご座,----,B83cm(Bカップ) W59cm H85cm,----,----
486,可憐,1981年6月21日,ふたご座,B,T157cm B80cm(Bカップ) W56cm H82cm,東京都,作詞作曲
1289,秋瀬ルミ,1981年6月22日,かに座,----,B87cm(Dカップ) W59cm H84cm,----,----
8531,やなせりほ,1981年6月24日,かに座,O,B98cm W58cm H85cm,----,料理、新体操
3866,糸篠あみ,1981年6月27日,かに座,----,B88cm(Dカップ) W58cm H87cm,----,----
1046,榊うらら,1981年7月1日,かに座,----,B88cm W59cm H86cm,----,----
33,うちだまひろ,1981年7月4日,かに座,A,T166cm B88cm W59cm H88cm,東京都,旅行、読書
534,海野はるか,1981年7月7日,かに座,----,B84cm(Cカップ) W58cm H81cm,----,----
2369,天野理穂,1981年7月7日,かに座,A,T153cm B86cm(Dカップ) W61cm H87cm,神奈川県,ショッピング、カラオケ
4280,桜くみ,1981年7月7日,かに座,O,T166cm B81cm(Bカップ) W58cm H85cm,神奈川県,人間観察、フェラ
8768,柿本彩菜,1981年7月7日,かに座,B,T160cm B85cm(Eカップ) W58cm H86cm,埼玉県,入浴、乗馬
2296,朝霧唯,1981年7月8日,かに座,A,B83cm(Cカップ) W58cm H86cm,----,カラオケ
1277,秋吉里香,1981年7月9日,かに座,B,T166cm B88cm(Dカップ) W58cm H88cm,東京都,ショッピング、お菓子作り
452,音咲絢,1981年7月12日,かに座,B,T165cm B86cm(Dカップ) W58cm H87cm,神奈川県,ネイルアート
490,夏樹亜矢,1981年7月13日,かに座,----,B84cm(Dカップ) W60cm H90cm,----,----
12530,桜ふじ子,1981年7月13日,かに座,O,----,----,----
382,益子雪菜,1981年7月20日,かに座,----,B83cm W58cm H84cm,----,----
2723,氷咲沙弥,1981年7月25日,しし座,O,T157cm B90cm(Eカップ) W62cm H86cm,----,料理
492,夏川あゆ,1981年8月1日,しし座,A,B83cm W59cm H84cm,----,----
1822,西村萌,1981年8月1日,しし座,A,T159cm B84cm(Cカップ) W57cm H85cm,東京都,料理、カラオケ
8247,松島やや,1981年8月1日,しし座,A,T162cm B92cm(Eカップ) W60cm H88cm,東京都,バスケット、ピアノ、ビリヤード
2000,倉田和来,1981年8月4日,しし座,O,T150cm B82cm(Cカップ) W56cm H83cm,東京都,音楽鑑賞
1197,寺島小春,1981年8月7日,しし座,O,T153cm B82cm(Dカップ) W60cm H82cm,東京都,ピアノ
875,高見涼,1981年8月8日,しし座,A,B90cm(Fカップ) W58cm H88cm,----,犬の散歩、ショピング
1351,小泉キラリ,1981年8月8日,しし座,A,T156cm B86cm(Dカップ) W59cm H86cm,東京都,ドライブ、写真をとること
179,みさき理絵,1981年8月10日,しし座,O,T162cm B87cm(Dカップ) W58cm H88cm,----,ショッピング、ダンス、ピアノ
9550,本条きらり,1981年8月10日,しし座,----,----,----,----
3811,椎名ヒカル,1981年8月16日,しし座,AB,B82cm W59cm H85cm,----,カラオケ
3890,樹木らら,1981年8月20日,しし座,----,B80cm W59cm H86cm,----,----
9679,りん。,1981年8月20日,しし座,AB,T156cm B84cm(Cカップ) W60cm H88cm,茨城県,スノボー、剣道
2130,大友このみ,1981年8月21日,しし座,A,B83cm W60cm H87cm,----,ウィンドウショッピング、ガーデニング
2841,北川弓香,1981年8月21日,しし座,A,B86cm W60cm H88cm,----,ガーデニング、読書、ピアノ
4858,井上佑香,1981年8月21日,しし座,O,B83cm W55cm H82cm,----,テーマパークで遊ぶ事
2268,中里優奈,1981年8月25日,おとめ座,B,T161cm B84cm W56cm H83cm,東京都,カラオケ
2635,白川陽菜,1981年8月25日,おとめ座,----,B93cm(Cカップ) W60cm H88cm,----,----
2490,藤森あゆみ,1981年8月26日,おとめ座,A,T165cm B90cm(Eカップ) W60cm H92cm,----,ピアノ
1213,七瀬ななみ,1981年8月28日,おとめ座,A,T160cm B83cm(Cカップ) W60cm H87cm,神奈川県,ショッピング
1774,星川みなみ,1981年8月30日,おとめ座,AB,T158cm B92cm(Gカップ) W60cm H88cm,東京都,ピアノ
464,加藤ゆりあ,1981年8月31日,おとめ座,A,T150cm B83cm W57cm H80cm,岡山県,クラブ遊び、ダンス
2623,白石みゆき,1981年8月31日,おとめ座,A,T155cm B83cm(Cカップ) W59cm H85cm,東京都,歌を歌うこと
239,愛葉亜希,1981年9月1日,おとめ座,----,T160cm B88cm(Eカップ) W60cm H88cm,----,----
1609,真樹さくら,1981年9月2日,おとめ座,O,T160cm B88cm(Fカップ) W58cm H88cm,東京都,料理を作ること、テニス、スノーボード
831,広瀬晴美,1981年9月4日,おとめ座,O,T155cm B88cm W59cm H87cm,----,スポーツ
8244,進藤玲菜,1981年9月5日,おとめ座,O,T151cm B86cm(Dカップ) W60cm H75cm,----,海外旅行
2354,堤あき,1981年9月7日,おとめ座,----,B83cm(Bカップ) W58cm H86cm,----,----
399,遠野小春,1981年9月9日,おとめ座,A,T156cm B83cm(Cカップ) W57cm H85cm,東京都,テニス、水泳、旅行
1604,深芳野,1981年9月9日,おとめ座,A,T156cm B86cm(Fカップ) W56cm H84cm,東京都,ネイルアート、歌
3000,柳小夜,1981年9月15日,おとめ座,B,T155cm B82cm(Bカップ) W58cm H85cm,長野県,カラオケ、陸上
3304,遠野春希,1981年9月23日,てんびん座,A,T158cm B83cm W58cm H83cm,東京都,ビリヤード
15615,あおば,1981年9月23日,てんびん座,A,T158cm B83cm(Cカップ) W59cm H86cm,東京都,読書、掃除
1906,折原栞,1981年10月1日,てんびん座,A,T155cm B85cm(Dカップ) W60cm H85cm,東京都,映画、読書
1602,深田涼子,1981年10月3日,てんびん座,A,T149cm B84cm(Cカップ) W60cm H87cm,高知県,料理、ピアノ、ボウリング
2742,武田まこ,1981年10月10日,てんびん座,O,B89cm(Eカップ) W60cm H87cm,----,料理、水泳
3160,沢木理名,1981年10月15日,てんびん座,----,B92cm(Fカップ) W62cm H89cm,----,映画鑑賞
3859,杏野明日香,1981年10月16日,てんびん座,A,B83cm(Dカップ) W59cm H86cm,----,ビリヤード
248,綾瀬ルリ,1981年10月23日,てんびん座,A,T157cm B86cm(Fカップ) W60cm H88cm,埼玉県,音楽鑑賞
4420,七瀬里帆,1981年10月23日,てんびん座,A,T162cm B86cm(Fカップ) W58cm H85cm,東京都,海外旅行、スポーツ、料理
2310,長谷川瞳,1981年10月28日,さそり座,O,T153cm B90cm(Eカップ) W58cm H87cm,東京都,読書、歌を歌うこと
3990,星野えりか,1981年10月29日,さそり座,----,B82cm W58cm H84cm,----,----
2926,名波由佳,1981年11月1日,さそり座,O,B93cm(Fカップ) W62cm H93cm,----,----
4313,松坂樹梨,1981年11月3日,さそり座,A,T158cm B93cm(Gカップ) W58cm H89cm,神奈川県,ショッピング、ネイルアート
1645,神谷麗子,1981年11月7日,さそり座,----,B93cm(Gカップ) W60cm H90cm,----,----
3615,成瀬美穂,1981年11月10日,さそり座,----,B84cm W57cm H89cm,----,----
590,吉井愛美,1981年11月11日,さそり座,B,T150cm B84cm(Dカップ) W58cm H84cm,東京都,カラオケ、パソコン
14013,みずほ,1981年11月11日,さそり座,A,T158cm B85cm(Dカップ) W60cm H86cm,福島県,----
4953,桜井流々,1981年11月12日,さそり座,----,T156cm B83cm(Dカップ) W55cm H81cm,東京都,----
3086,林エリカ,1981年11月15日,さそり座,A,T150cm B85cm(Cカップ) W59cm H86cm,神奈川県,写真を撮ること
5496,桜井彩美,1981年11月17日,さそり座,A,T156cm B98cm(Gカップ) W60cm H88cm,東京都,音楽鑑賞
162,ひろせまなつ,1981年11月20日,さそり座,A,T160cm B87cm(Dカップ) W61cm H85cm,東京都,バスケットボール
9673,ANZ,1981年11月20日,さそり座,B,B90cm W63cm H88cm,----,ボディーボード
2056,相澤玲,1981年11月26日,いて座,A,B80cm(Bカップ) W58cm H82cm,----,ショッピング
2899,麻生玲夏,1981年12月1日,いて座,O,B85cm(Dカップ) W60cm H88cm,----,カラオケ
11921,愛内萌,1981年12月1日,いて座,A,T165cm B86cm W56cm H82cm,東京都,----
2439,島塚薫,1981年12月3日,いて座,B,B83cm W58cm H85cm,----,ショッピング、フィットネスクラブ
3106,鈴木あや,1981年12月3日,いて座,A,T155cm B84cm W58cm H83cm,東京都,ショッピング、スノボード
3675,水島涼子,1981年12月4日,いて座,O,T153cm B85cm(Cカップ) W57cm H86cm,東京都,スノーボード、ショッピング、カラオケ
1746,菅野つぼみ,1981年12月6日,いて座,O,T156cm B85cm(Dカップ) W57cm H83cm,埼玉県,料理
1511,上村ひな,1981年12月10日,いて座,AB,T157cm B84cm(Dカップ) W57cm H85cm,大阪府,----
284,安倍なつき,1981年12月13日,いて座,A,T158cm B82cm(Cカップ) W57cm H83cm,愛知県,水泳、散歩
1643,神谷沙織,1981年12月13日,いて座,A,T158cm B83cm(Cカップ) W58cm H81cm,東京都,アウトドア、音楽鑑賞、スノーボード
43,かぐやひめ,1981年12月15日,いて座,A,T150cm B85cm(Eカップ) W60cm H87cm,----,おひるね、散歩、料理
721,琴野まゆ,1981年12月15日,いて座,A,T154cm B100cm(Gカップ) W61cm H88cm,東京都,ショッピング
1499,上原里香,1981年12月16日,いて座,O,T156cm B88cm(Eカップ) W60cm H87cm,千葉県,カラオケ
4382,朝香美穂,1981年12月16日,いて座,A,B86cm(Eカップ) W59cm H87cm,神奈川県,エアロビクス
2372,田原あゆみ,1981年12月20日,いて座,O,B84cm W58cm H80cm,----,ショッピング
10454,橘真央,1981年12月20日,いて座,O,T152cm B83cm(Cカップ) W58cm H84cm,神奈川県,テニス、剣道
7381,月丘うさぎ,1981年12月21日,いて座,A,T162cm B80cm W57cm H82cm,東京都,映画、絵を書くこと
4566,関保奈美,1981年12月23日,やぎ座,A,B84cm(Dカップ) W56cm H85cm,----,音楽鑑賞
499,河井さくら,1981年12月24日,やぎ座,----,B80cm(Bカップ) W56cm H84cm,----,----
2718,姫乃愛里沙,1981年12月25日,やぎ座,A,B83cm(Cカップ) W58cm H83cm,----,音楽鑑賞
2524,奈々瀬あい,1981年12月26日,やぎ座,O,B85cm(Eカップ) W59cm H87cm,----,音楽鑑賞、料理
481,可愛みのり,1981年12月27日,やぎ座,AB,B85cm W60cm H88cm,----,ショッピング
1698,水谷麻子,1981年12月27日,やぎ座,A,T152cm B85cm(Cカップ) W60cm H83cm,東京都,映画の自主作成
3133,零忍,1981年12月29日,やぎ座,O,T156cm B88cm(Dカップ) W61cm H88cm,広島県,トランス、バスケ、音楽鑑賞
4654,藤原りょう,1981年12月30日,やぎ座,O,T168cm B85cm(Cカップ) W60cm H88cm,----,ジャズダンス、スキー
23588,松下ゆうか,1982年1月4日,やぎ座,----,T155cm B88cm(Dカップ) W60cm H86cm,神奈川県,お酒、水泳
14165,愛川由衣,1982年1月7日,やぎ座,A,T160cm B87cm(Dカップ) W59cm H88cm,山梨県,お料理　テニス　バスケット、体が柔らかい
4878,山下みずき,1982年1月11日,やぎ座,----,T155cm B82cm(Bカップ) W59cm H86cm,----,----
7095,ゆりあ,1982年1月11日,やぎ座,A,T160cm B84cm(Cカップ) W60cm H85cm,秋田県,フルート、バレー
844,溝口春菜,1982年1月14日,やぎ座,O,T153cm B83cm(Dカップ) W59cm H88cm,東京都,ショッピング、旅行
3043,葉山美湖,1982年1月14日,やぎ座,B,T154cm B84cm(Dカップ) W59cm H88cm,東京都,ダンス、ピアノ
7581,桜田さくら,1982年1月14日,やぎ座,B,T158cm B89cm(Eカップ) W59cm H86cm,神奈川県,柔道、ゴルフ、カラオケ
4406,山咲樹里,1982年1月15日,やぎ座,A,T156cm B86cm(Fカップ) W61cm H88cm,神奈川県,スノボー、水泳、テニス
1711,水野奈菜,1982年1月18日,やぎ座,B,T154cm B87cm(Cカップ) W59cm H88cm,東京都,パラパラ
13574,姫宮ラム,1982年1月22日,みずがめ座,A,T165cm B90cm(Eカップ) W60cm H87cm,神奈川県,ネイルアート、メイク、ショッピング、水泳、百人一首、ヒンディー語
2548,一色志乃,1982年1月23日,みずがめ座,A,T160cm B88cm(Eカップ) W58cm H87cm,神奈川県,音楽鑑賞、バレーボール
5219,夏目ナナ,1982年1月23日,みずがめ座,O,T163cm B93cm(Gカップ) W58cm H85cm,大阪府,お菓子作り、ネイルアート
8837,夢野みらい,1982年1月26日,みずがめ座,O,B85cm(Fカップ) W58cm H86cm,----,お昼ね、ドライブ
2970,野村まどか,1982年1月27日,みずがめ座,B,B82cm W58cm H86cm,----,----
4112,後藤美希,1982年2月2日,みずがめ座,----,B83cm(Cカップ) W57cm H88cm,----,----
365,雨木夕紀,1982年2月4日,みずがめ座,A,T159cm B87cm(Dカップ) W58cm H86cm,神奈川県,パソコン、ゲーム
2104,安部かおり,1982年2月10日,みずがめ座,A,T158cm B86cm(Cカップ) W58cm H83cm,北海道,ピアノ
487,夏樹ちえり,1982年2月12日,みずがめ座,O,B84cm W58cm H86cm,----,絵を描くこと
1353,小泉ひかり,1982年2月12日,みずがめ座,AB,B85cm(Dカップ) W60cm H86cm,----,----
2863,堀越みく,1982年2月12日,みずがめ座,A,T154cm B80cm(Bカップ) W58cm H83cm,神奈川県,ショッピング
5909,青木沙羅,1982年2月16日,みずがめ座,B,T156cm B90cm W59cm H86cm,北海道,パソコン
6009,大野香奈,1982年2月17日,みずがめ座,A,B88cm(Eカップ) W58cm H90cm,----,カラオケ
30077,AYA,1982年2月17日,みずがめ座,A,T164cm B84cm(Cカップ) W58cm H86cm,大阪府,音楽、映画
4690,三上翔子,1982年2月18日,みずがめ座,B,T156cm B83cm(Dカップ) W61cm H88cm,東京都,----
5716,鈴木美帆,1982年2月20日,うお座,O,T153cm B83cm(Dカップ) W58cm H87cm,山口県,映画鑑賞、料理、ダンス
5820,はらだはるな,1982年2月20日,うお座,B,T160cm B84cm(Cカップ) W59cm H84cm,福岡県,タイ語、イラスト、桃鉄
7848,観月まりな,1982年2月20日,うお座,----,B88cm W58cm H84cm,----,----
2016,早坂みく,1982年2月21日,うお座,A,B80cm W57cm H86cm,----,ショッピング
3335,白鳥ゆうか,1982年3月1日,うお座,AB,T150cm B85cm(Dカップ) W60cm H85cm,神奈川県,スノーボード、ソフトテニス
4315,森町ここみ,1982年3月1日,うお座,O,T153cm B84cm(Cカップ) W60cm H88cm,神奈川県,寝ること、音楽鑑賞、旅行、ショッピング
1137,山口絵梨,1982年3月2日,うお座,----,T165cm B86cm(Cカップ) W60cm H87cm,----,----
1325,小枝ヒカル,1982年3月3日,うお座,O,T150cm B82cm(Cカップ) W56cm H82cm,神奈川県,ショッピング、ピアノ
1454,松田みみ,1982年3月3日,うお座,----,B85cm W58cm H86cm,----,----
10467,雪乃まひる,1982年3月3日,うお座,O,T159cm B101cm(Iカップ) W60cm H90cm,千葉県,何処でも寝れること
23130,川上ゆう,1982年3月3日,うお座,B,T150cm B84cm(Dカップ) W60cm H83cm,東京都,料理全般、水泳（インストラクター、元トライアスロン競技者）
5627,酒井るんな,1982年3月4日,うお座,A,T163cm B89cm(Eカップ) W61cm H90cm,神奈川県,水泳
9180,渋谷りな,1982年3月4日,うお座,O,T150cm B82cm W56cm H84cm,----,----
4188,佐々木愛子,1982年3月5日,うお座,----,B85cm(Cカップ) W58cm H86cm,----,----
1396,小野寺沙希,1982年3月9日,うお座,A,T158cm B83cm(Dカップ) W58cm H86cm,東京都,スキー、料理
1771,星崎未来,1982年3月10日,うお座,AB,T162cm B92cm(Fカップ) W54cm H85cm,神奈川県,長電話
2664,飯田れな,1982年3月10日,うお座,A,T158cm B85cm(Cカップ) W58cm H89cm,鹿児島県,デッサン
1712,水野里蘭,1982年3月11日,うお座,O,T153cm B88cm(Dカップ) W58cm H87cm,----,料理、お掃除
458,加護あいり,1982年3月14日,うお座,A,T152cm B88cm W58cm H86cm,----,----
4386,日向あみ,1982年3月19日,うお座,A,T154cm B83cm(Cカップ) W55cm H81cm,埼玉県,犬の散歩
9160,芹沢直美,1982年3月19日,うお座,O,T160cm B88cm(Eカップ) W58cm H88cm,北海道,フィットネス
7743,白鳥さくら,1982年3月20日,うお座,AB,T158cm B92cm(Gカップ) W59cm H88cm,東京都,映画鑑賞、パソコン、パズル、散歩、マッサージ、早寝、迷子、ピアノ
1559,森高千春,1982年3月22日,おひつじ座,O,T163cm B86cm(Eカップ) W59cm H88cm,埼玉県,映画鑑賞
7093,萩原舞,1982年3月22日,おひつじ座,AB,T155cm B82cm(Eカップ) W57cm H80cm,大阪府,昼寝、読書、ドライブ、水泳
5320,松下みらの,1982年3月24日,おひつじ座,A,T153cm B83cm W58cm H85cm,東京都,読書
11493,北川絵美,1982年3月24日,おひつじ座,A,T156cm B86cm(Eカップ) W58cm H84cm,東京都,映画鑑賞、ショッピング、雑貨集め、陸上
1960,浅井リカ,1982年3月25日,おひつじ座,A,T165cm B92cm(Eカップ) W64cm H90cm,東京都,カラオケ、ショッピング
1619,真辺かりん,1982年3月29日,おひつじ座,B,T151cm B87cm(Eカップ) W58cm H87cm,東京都,歌うこと
944,今井今日子,1982年3月30日,おひつじ座,B,T152cm B92cm(Fカップ) W57cm H88cm,東京都,ショッピング、音楽鑑賞
2553,南亜梨沙,1982年3月30日,おひつじ座,----,B84cm(Cカップ) W58cm H84cm,----,----
1721,杉浦清香,1982年4月10日,おひつじ座,O,T155cm B84cm(Eカップ) W62cm H84cm,東京都,ゲーム、料理
3661,藤木那奈,1982年4月10日,おひつじ座,O,T158cm B87cm(Fカップ) W58cm H85cm,東京都,スノーボード
3207,星川いづみ,1982年4月13日,おひつじ座,O,T163cm B90cm(Eカップ) W58cm H88cm,----,買い物、漢字
544,梶田さくら,1982年4月17日,おひつじ座,----,B87cm(Dカップ) W59cm H88cm,----,----
2914,岬じゅん,1982年4月17日,おひつじ座,A,T154cm B84cm(Dカップ) W56cm H82cm,----,----
1056,桜ことみ,1982年4月21日,おうし座,B,T156cm B83cm W57cm H84cm,静岡県,----
5523,choco,1982年4月29日,おうし座,----,B84cm(Dカップ) W56cm H83cm,----,映画鑑賞
14184,神谷美雪,1982年5月2日,おうし座,----,T150cm W58cm H86cm,----,ショッピング
1611,真中みすず,1982年5月4日,おうし座,O,T156cm B85cm W58cm H84cm,静岡県,料理
13491,姫野愛,1982年5月5日,おうし座,B,T156cm B83cm(Cカップ) W58cm H83cm,東京都,マッサージ、テニス、水泳、スノボ
8048,高井桃,1982年5月8日,おうし座,A,T154cm B87cm(Gカップ) W58cm H83cm,茨城県,----
1181,市川ひとみ,1982年5月10日,おうし座,O,T166cm B82cm(Bカップ) W61cm H92cm,東京都,卓球
6588,一色あゆ美,1982年5月12日,おうし座,----,B85cm(Dカップ) W60cm H90cm,----,----
581,みひろ,1982年5月19日,おうし座,A,T153cm B82cm(Bカップ) W59cm H84cm,新潟県,ショッピング、身体のお手入れ
3729,川村智花,1982年5月19日,おうし座,B,T157cm B93cm(Fカップ) W60cm H88cm,東京都,ゲーム、ショッピング
436,岡田りな,1982年5月20日,おうし座,A,T152cm B84cm(Dカップ) W58cm H84cm,東京都,旅行、ショッピング
5977,相崎カレン,1982年5月26日,ふたご座,A,----,----,----
1972,浅川千晶,1982年5月28日,ふたご座,B,T160cm B85cm(Dカップ) W58cm H85cm,----,スポーツ
5533,上原まどか,1982年5月28日,ふたご座,----,T151cm B82cm(Bカップ) W56cm H80cm,----,----
7574,藍山みなみ,1982年5月28日,ふたご座,AB,T155cm B84cm(Cカップ) W60cm H87cm,東京都,クロスワード
16027,美月れいな,1982年6月4日,ふたご座,A,T163cm B87cm(Dカップ) W58cm H88cm,神奈川県,フィットネス、ピアノ
3240,奥山遥,1982年6月5日,ふたご座,A,B88cm(Fカップ) W58cm H83cm,----,スポーツ、料理
12188,竹下なな,1982年6月17日,ふたご座,A,T165cm B85cm(Cカップ) W63cm H88cm,東京都,タップダンス、サッカー、入浴中の写メ
778,古河由摩,1982年6月19日,ふたご座,----,T163cm B88cm(Dカップ) W55cm H90cm,東京都,----
5625,月島のあ,1982年6月25日,かに座,A,T157cm B85cm(Cカップ) W58cm H86cm,----,----
8284,夏目愛,1982年6月25日,かに座,A,T163cm B80cm(Cカップ) W60cm H87cm,神奈川県,料理
2015,早坂ひとみ,1982年6月28日,かに座,A,T156cm B83cm(Cカップ) W59cm H85cm,神奈川県,クラシックバレエ
2238,中森藍子,1982年7月1日,かに座,----,B88cm W60cm H84cm,----,----
1547,新堂真美,1982年7月3日,かに座,A,T160cm B83cm(Bカップ) W58cm H86cm,東京都,アイモード、メールの早打ち
2346,槌谷すず,1982年7月4日,かに座,O,B80cm(Bカップ) W59cm H85cm,----,----
4325,伊東怜,1982年7月5日,かに座,A,T162cm B82cm(Dカップ) W56cm H84cm,東京都,映画、テニス、ショッピング、水泳、料理
6,COCOLO,1982年7月7日,かに座,B,T168cm B96cm(Hカップ) W55cm H85cm,茨城県,パソコン
3603,渚すみれ,1982年7月7日,かに座,O,B82cm W59cm H84cm,----,音楽鑑賞
4909,藤原舞,1982年7月7日,かに座,O,B86cm W59cm H85cm,----,ショッピング、水泳
4937,ARISA,1982年7月7日,かに座,B,T158cm B93cm(Fカップ) W58cm H86cm,東京都,スノーボード、ピアノ
3272,佐々木空,1982年7月8日,かに座,O,T155cm B87cm(Eカップ) W58cm H88cm,神奈川県,竹馬、スポーツ
2271,仲山うさぎ,1982年7月10日,かに座,O,T163cm B82cm W58cm H83cm,東京都,散歩
8230,karin,1982年7月10日,かに座,A,----,----,読書
3722,相原梨花,1982年7月14日,かに座,A,T156cm B81cm(Dカップ) W58cm H83cm,東京都,格闘技観戦、掃除
17508,小阪すみれ,1982年7月15日,かに座,A,T167cm B90cm W62cm H87cm,長野県,家事、アロマ
17145,RYU,1982年7月16日,かに座,AB,T164cm B88cm W60cm H90cm,埼玉県,----
3574,卯月梨奈,1982年7月20日,かに座,B,B83cm W60cm H85cm,----,テニス、映画鑑賞
1826,西田美沙,1982年7月21日,かに座,A,T156cm B88cm(Eカップ) W58cm H87cm,東京都,ショッピング、水泳、スノーボード、スポーツ全般
4052,大和撫子,1982年7月21日,かに座,O,B84cm(Dカップ) W59cm H85cm,----,ショッピング
17176,松野しほ,1982年7月21日,かに座,O,T157cm B87cm(Eカップ) W60cm H86cm,東京都,日本舞踊、デザイン
681,宮内つぐみ,1982年7月23日,しし座,A,T157cm B93cm(Fカップ) W63cm H88cm,静岡県,----
1671,水原朋美,1982年7月23日,しし座,B,B88cm W58cm H85cm,----,旅行
16932,水嶋友穂,1982年7月25日,しし座,A,T168cm B90cm(Eカップ) W60cm H88cm,神奈川県,格闘技観戦
3573,森咲小雪,1982年7月28日,しし座,O,T166cm B88cm(Dカップ) W59cm H88cm,東京都,創作料理、バスケットボール
3022,由月理帆,1982年8月1日,しし座,A,T154cm B83cm(Cカップ) W59cm H80cm,東京都,----
8599,片瀬梨音,1982年8月1日,しし座,B,T166cm B84cm(Dカップ) W57cm H85cm,----,ドライブ
846,紅葉雫,1982年8月2日,しし座,A,T160cm B85cm(Dカップ) W58cm H86cm,----,ショッピング、ドライブ
3025,遊佐七海,1982年8月2日,しし座,O,T152cm B88cm(Fカップ) W58cm H82cm,神奈川県,寝ること、フルート
4537,愛内るい,1982年8月8日,しし座,O,T154cm B83cm W60cm H85cm,----,料理
1148,山咲はるな,1982年8月10日,しし座,O,T158cm B85cm(Cカップ) W57cm H85cm,北海道,ショッピング
5466,めろん,1982年8月10日,しし座,AB,T150cm B78cm(Aカップ) W56cm H78cm,東京都,散歩、朗読、絵本を読むこと
6641,涼樹れん,1982年8月11日,しし座,A,T153cm B85cm(Dカップ) W58cm H86cm,東京都,バレエ、体が柔らかい
6947,小森美樹,1982年8月12日,しし座,A,T158cm B90cm(Eカップ) W58cm H86cm,東京都,ネイルアート、カラオケ、料理
4958,高瀬りな,1982年8月14日,しし座,A,T158cm B86cm(Dカップ) W58cm H86cm,静岡県,映画鑑賞、バレーボール、ビリヤード
6995,愛葉るび,1982年8月16日,しし座,A,T147cm B83cm(Dカップ) W58cm H85cm,愛媛県,絵、詩、歌
4368,星咲愛理,1982年8月20日,しし座,O,T159cm B86cm(Dカップ) W58cm H85cm,東京都,カラオケ
17249,新倉いつか,1982年8月20日,しし座,----,T161cm B88cm(Eカップ) W58cm H84cm,東京都,ピアノ、ヨガ
11352,せりざわ愛蘭,1982年8月21日,しし座,O,T157cm B85cm W56cm H80cm,大阪府,----
10768,葵あげは,1982年8月22日,しし座,O,T155cm B85cm(Cカップ) W59cm H87cm,福島県,フェンシング
17328,三浦亜沙妃,1982年8月22日,しし座,A,T167cm B85cm(Cカップ) W58cm H86cm,神奈川県,マリンスポーツ
4098,遠山千里,1982年8月24日,おとめ座,B,T147cm B79cm(Bカップ) W54cm H81cm,愛媛県,家事、ピアノ、テニス
1360,小泉麻由,1982年8月25日,おとめ座,A,T162cm B107cm(Jカップ) W61cm H88cm,東京都,カラオケ、水泳、
7444,舞岡結希,1982年8月26日,おとめ座,O,T154cm B100cm(Hカップ) W58cm H86cm,千葉県,読書、ショッピング
2228,中山祥子,1982年8月28日,おとめ座,----,B80cm W58cm H84cm,----,----
4235,風見里穂,1982年8月28日,おとめ座,O,B83cm(Cカップ) W59cm H84cm,----,音楽鑑賞
7662,安寿,1982年8月29日,おとめ座,O,T158cm B85cm(Dカップ) W62cm H88cm,神奈川県,旅行、オイルマッサージ、剣道
2364,天野こころ,1982年8月30日,おとめ座,A,T153cm B83cm(Dカップ) W59cm H58cm,岩手県,カラオケ、ショッピング
1013809,光月まや,1982年8月31日,おとめ座,A,T154cm B87cm(Eカップ) W59cm H85cm,広島県,ドライブ、料理
1820,西村あみ,1982年9月1日,おとめ座,A,T154cm B86cm(Cカップ) W58cm H85cm,愛知県,ショッピング
25,いしかわ愛里,1982年9月3日,おとめ座,----,T152cm B86cm(Dカップ) W58cm H90cm,東京都,料理、パソコン
11573,ふらの愛,1982年9月10日,おとめ座,----,T156cm B88cm(Fカップ) W61cm H88cm,北海道,料理
17403,北沢亜美,1982年9月11日,おとめ座,A,T152cm B88cm(Fカップ) W58cm H83cm,東京都,映画鑑賞、料理
1687,水沢ゆうな,1982年9月16日,おとめ座,O,T163cm B82cm(Cカップ) W58cm H86cm,東京都,おいしい料理を食べること
183,みなみゆい,1982年9月20日,おとめ座,A,T156cm B83cm(Cカップ) W56cm H83cm,東京都,テニス、バイオリン、フランス語
11379,森永みか,1982年9月21日,おとめ座,A,T150cm B90cm(Gカップ) W57cm H84cm,神奈川県,----
6720,星野美帆,1982年9月24日,てんびん座,A,T150cm B85cm(Dカップ) W57cm H83cm,広島県,犬と遊ぶこと
20773,成瀬貴美,1982年9月28日,てんびん座,----,T153cm B81cm(Cカップ) W58cm H83cm,神奈川県,読書、水泳
4003,井上ひかり,1982年9月29日,てんびん座,O,B88cm W57cm H84cm,----,買い物、卓球
